# Global Ionospheric Radio Observatory (GIRO)
# GIRO Digital Ionogram Database (DIDBase)
# Tabulated Rapid Access Ionospheric Characteristics, Version 1.1
# Generated by FastChar.GetBest on 2026-08-31T08:22:50.294Z
#
# Location: GEO (  8.5 N     4.5 E ), URSI-Code IL008, ILORIN
# Query for measurement interval of time: 2010-01-01T00:00:00.000Z - 2010-12-31T23:40:00.000Z
# Requested by unknown guest from IP:102.89.82.60
# Instrument: Ionosonde, Model: [DPS-4]
#
# Data Selection:
# CS [percent] = Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2[MHz] = F2 layer critical frequency
# hmF2[km] = Peak height F2-layer
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of IL008 data provider
#
# Time                    CS   foF2 QD   hmF2 QD
2010-06-16T06:45:00.000Z 100  6.125 //  260.8 //
2010-06-16T07:00:00.000Z 100  6.413 /_  267.4 /_
2010-06-16T07:15:00.000Z 100  6.963 /_  276.9 /_
2010-06-16T07:30:00.000Z 100  7.406 //  271.0 //
2010-06-16T07:45:00.000Z  75  7.606 //  272.4 //
2010-06-16T08:00:00.000Z 100  7.906 //  276.9 //
2010-06-16T08:15:00.000Z  75  8.100 //  275.2 //
2010-06-16T08:30:00.000Z  50  8.300 //  270.0 //
2010-06-16T08:45:00.000Z  75  8.500 //  285.6 //
2010-06-16T09:00:00.000Z  75  8.663 //  294.5 //
2010-06-16T09:15:00.000Z  75  8.625 //  292.4 //
2010-06-16T09:30:00.000Z  50  8.075 //  319.3 //
2010-06-16T09:45:00.000Z  75  7.325 //  308.5 //
2010-06-16T10:00:00.000Z  75  6.925 //  304.4 //
2010-06-16T10:15:00.000Z 100  6.363 //  282.8 //
2010-06-16T10:30:00.000Z  50  6.775 //  359.0 //
2010-06-16T10:45:00.000Z 100  6.625 //  307.7 //
2010-06-16T11:00:00.000Z 100  6.775 //  327.5 //
2010-06-16T11:15:00.000Z 100  6.925 //  330.4 //
2010-06-16T11:30:00.000Z 100  6.913 //  341.9 //
2010-06-16T11:45:00.000Z 100  6.925 //  331.6 //
2010-06-16T12:00:00.000Z 100  6.975 //  337.3 //
2010-06-16T12:15:00.000Z 100  6.925 //  327.4 //
2010-06-16T12:30:00.000Z 100  6.906 //  331.5 //
2010-06-16T12:45:00.000Z 100  6.950 //  333.4 //
2010-06-16T13:00:00.000Z 100  7.175 //  348.3 //
2010-06-16T13:15:00.000Z 100  7.113 //  317.0 //
2010-06-16T13:30:00.000Z 100  7.125 //  320.5 //
2010-06-16T13:45:00.000Z 100  6.957 //  309.5 //
2010-06-16T14:00:00.000Z 100  6.913 //  322.6 //
2010-06-16T14:15:00.000Z 100  7.025 //  330.2 //
2010-06-16T14:30:00.000Z 100  7.025 //  326.6 //
2010-06-16T14:45:00.000Z 100  7.025 //  336.7 //
2010-06-16T15:00:00.000Z 100  6.900 //  341.2 //
2010-06-16T15:15:00.000Z 100  6.950 //  345.9 //
2010-06-16T15:30:00.000Z 100  7.050 //  330.5 //
2010-06-16T15:45:00.000Z 100  7.125 //  332.2 //
2010-06-16T16:00:00.000Z 100  7.175 //  328.6 //
2010-06-16T16:15:00.000Z 100  7.300 //  323.7 //
2010-06-16T16:30:00.000Z 100  7.413 //  321.3 //
2010-06-16T16:45:00.000Z   0  7.400 //    --- __
2010-06-16T17:00:00.000Z 100  7.525 //  325.1 //
2010-06-16T17:15:00.000Z 100  7.656 //  307.5 //
2010-06-16T17:30:00.000Z   0  7.700 //    --- __
2010-06-16T17:45:00.000Z  75  8.050 //  317.6 //
2010-06-16T18:00:00.000Z 100  8.250 //  318.1 //
2010-06-16T18:15:00.000Z 100  8.250 //  321.1 //
2010-06-16T18:30:00.000Z 100  8.050 //  320.2 //
2010-06-16T18:45:00.000Z 100  7.900 //  329.6 //
2010-06-16T19:15:00.000Z  50  6.700 //  325.3 //
2010-06-16T19:30:00.000Z  50  6.650 //  333.2 //
2010-06-16T19:45:00.000Z  75  6.950 //  348.2 //
2010-06-16T20:30:00.000Z   0  3.800 //  305.8 //
2010-06-16T20:45:00.000Z  50  3.800 //  285.3 //
2010-06-16T21:00:00.000Z  75  5.400 //  311.5 //
2010-06-16T21:15:00.000Z  33  4.750 //  325.2 //
2010-06-16T21:30:00.000Z  50  4.250 //  292.0 //
2010-06-16T21:45:00.000Z  50  6.650 //  293.1 //
2010-06-16T22:15:00.000Z  50  5.650 //  284.0 //
2010-06-16T22:30:00.000Z  50  6.450 //  270.8 //
2010-06-16T22:45:00.000Z   0  5.950 //  269.0 //
2010-06-16T23:00:00.000Z  50  5.750 //  242.1 //
2010-06-16T23:15:00.000Z  33  6.650 //  266.6 //
2010-06-16T23:30:00.000Z  50  5.150 //  253.0 //
2010-06-16T23:45:00.000Z  50  4.500 //  244.5 //
2010-06-17T00:00:00.000Z  75  5.650 //  270.8 //
2010-06-17T00:15:00.000Z  33  3.200 //  243.7 //
2010-06-17T00:30:00.000Z  33  3.600 //  266.2 //
2010-06-17T01:00:00.000Z  33  4.050 //  282.5 //
2010-06-17T01:15:00.000Z  33  3.050 //  252.6 //
2010-06-17T01:30:00.000Z  33  4.500 //  288.9 //
2010-06-17T01:45:00.000Z  75  4.400 //  289.7 //
2010-06-17T02:00:00.000Z   0  3.750 //    --- __
2010-06-17T02:15:00.000Z   0  5.300 //    --- __
2010-06-17T02:30:00.000Z   0  3.200 //  239.6 //
2010-06-17T02:45:00.000Z  50  4.600 //  226.9 //
2010-06-17T03:00:00.000Z  75  3.400 //  244.4 //
2010-06-17T03:15:00.000Z  50  2.950 //  274.4 //
2010-06-17T03:30:00.000Z  33  3.100 //  247.7 //
2010-06-17T03:45:00.000Z  75  2.700 //  249.6 //
2010-06-17T04:00:00.000Z  75  2.650 //  233.5 //
2010-06-17T04:15:00.000Z  33  2.150 //  243.2 //
2010-06-17T04:30:00.000Z  75  2.200 //  267.8 //
2010-06-17T04:45:00.000Z  75  2.050 //  302.8 //
2010-06-17T05:00:00.000Z  75  1.800 //  241.2 //
2010-06-17T05:15:00.000Z  33  2.350 //  232.1 //
2010-06-17T05:30:00.000Z  75  3.700 //  243.4 //
2010-06-17T05:45:00.000Z 100  4.500 //  242.6 //
2010-06-17T06:00:00.000Z 100  5.050 //  246.2 //
2010-06-17T06:15:00.000Z  75  5.450 //  249.7 //
2010-06-17T06:30:00.000Z  75  5.950 //  258.7 //
2010-06-17T06:45:00.000Z 100  6.413 /_  271.3 /_
2010-06-17T07:00:00.000Z 100  6.656 /_  272.9 /_
2010-06-17T07:15:00.000Z 100  6.751 /_  269.1 /_
2010-06-17T07:30:00.000Z 100  6.700 //  272.5 //
2010-06-17T07:45:00.000Z 100  6.825 //  277.9 //
2010-06-17T08:00:00.000Z 100  7.125 //  287.7 //
2010-06-17T08:15:00.000Z  33  7.313 //  299.4 //
2010-06-17T08:30:00.000Z 100  7.250 //  305.1 //
2010-06-17T08:45:00.000Z 100  7.525 //  313.0 //
2010-06-17T09:00:00.000Z  50  7.675 //  347.5 //
2010-06-17T09:15:00.000Z 100  7.525 //  378.5 //
2010-06-17T09:30:00.000Z 100  7.275 //  331.4 //
2010-06-17T09:45:00.000Z  75  6.875 //  297.3 //
2010-06-17T10:00:00.000Z  33  6.875 //  346.3 //
2010-06-17T10:15:00.000Z 100  6.575 //  310.4 //
2010-06-17T10:30:00.000Z 100  6.775 //  337.3 //
2010-06-17T10:45:00.000Z 100  6.825 //  336.0 //
2010-06-17T11:00:00.000Z 100  6.575 //  331.0 //
2010-06-17T11:15:00.000Z 100  6.400 //  323.2 //
2010-06-17T11:30:00.000Z 100  6.325 //  321.4 //
2010-06-17T11:45:00.000Z  75  6.325 //  336.1 //
2010-06-17T12:00:00.000Z 100  6.475 //  345.3 //
2010-06-17T12:15:00.000Z 100  6.775 //  348.9 //
2010-06-17T12:30:00.000Z 100  6.925 //  351.8 //
2010-06-17T12:45:00.000Z 100  6.975 //  354.2 //
2010-06-17T13:00:00.000Z 100  6.800 //  325.7 //
2010-06-17T13:15:00.000Z 100  6.550 //  324.9 //
2010-06-17T13:30:00.000Z 100  6.375 //  343.5 //
2010-06-17T13:45:00.000Z   0  6.300 //    --- __
2010-06-17T14:00:00.000Z 100  6.575 //  353.6 //
2010-06-17T14:15:00.000Z 100  6.525 //  330.6 //
2010-06-17T14:30:00.000Z 100  6.650 //  344.5 //
2010-06-17T14:45:00.000Z  75  6.725 //  323.8 //
2010-06-17T15:00:00.000Z 100  6.825 //  339.8 //
2010-06-17T15:15:00.000Z 100  6.825 //  315.7 //
2010-06-17T15:30:00.000Z 100  7.050 //  328.1 //
2010-06-17T15:45:00.000Z 100  7.113 //  309.2 //
2010-06-17T16:00:00.000Z  75  7.350 //  320.9 //
2010-06-17T16:15:00.000Z 100  7.406 //  319.7 //
2010-06-17T16:30:00.000Z  50  7.400 //  320.9 //
2010-06-17T16:45:00.000Z  75  7.125 //  290.1 //
2010-06-17T17:00:00.000Z  75  8.100 //  319.2 //
2010-06-17T17:15:00.000Z  75  7.675 //  319.3 //
2010-06-17T17:30:00.000Z  75  8.163 //  324.5 //
2010-06-17T17:45:00.000Z  75  7.563 //  319.9 //
2010-06-17T18:00:00.000Z 100  7.500 //  330.4 //
2010-06-17T18:15:00.000Z  50  6.650 //  292.9 //
2010-06-17T18:30:00.000Z 100  7.300 //  309.8 //
2010-06-17T18:45:00.000Z  75  6.900 //  329.0 //
2010-06-17T19:00:00.000Z  75  6.750 //  311.9 //
2010-06-17T19:15:00.000Z  75  6.850 //  334.4 //
2010-06-17T19:30:00.000Z  75  6.700 //  339.2 //
2010-06-17T19:45:00.000Z  50  6.650 /_  331.1 /_
2010-06-17T20:00:00.000Z  50  6.300 /_  328.3 /_
2010-06-17T20:15:00.000Z  75  5.450 //  306.5 //
2010-06-17T20:30:00.000Z   0  4.150 //  297.8 //
2010-06-17T20:45:00.000Z  50  5.450 //  305.8 //
