Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2009-01-01T18:55:00,60,ILR,4.68,8.5,18.98,96.48,179.47,109.34,32796.6,-6.4,-4497.7,32767.1,-1392.5,-4497.7
2009-01-01T18:56:00,60,ILR,4.68,8.5,19,96.48,179.47,109.57,32796.5,-6.3,-4497.7,32766.9,-1392.4,-4497.7
2009-01-01T18:57:00,60,ILR,4.68,8.5,19.01,96.48,179.48,109.8,32796.6,-6.3,-4497.8,32767,-1392.3,-4497.8
2009-01-01T18:58:00,60,ILR,4.68,8.5,19.03,96.48,179.48,110.03,32796.5,-6.3,-4497.8,32767,-1392.4,-4497.8
2009-01-01T18:59:00,60,ILR,4.68,8.5,19.04,96.48,179.48,110.26,32796.6,-6.2,-4497.8,32767,-1392.3,-4497.8
2009-01-01T19:00:00,60,ILR,4.68,8.5,19.06,96.48,179.48,110.49,32796.7,-6.1,-4497.8,32767.1,-1392.2,-4497.8
2009-01-01T19:01:00,60,ILR,4.68,8.5,19.08,96.48,179.48,110.72,32796.8,-6,-4497.8,32767.2,-1392,-4497.8
2009-01-01T19:02:00,60,ILR,4.68,8.5,19.09,96.48,179.48,110.95,32796.8,-5.9,-4497.9,32767.3,-1391.9,-4497.9
2009-01-01T19:03:00,60,ILR,4.68,8.5,19.11,96.48,179.48,111.18,32796.9,-5.5,-4497.8,32767.4,-1391.6,-4497.8
2009-01-01T19:04:00,60,ILR,4.68,8.5,19.12,96.48,179.48,111.41,32797.1,-5.5,-4497.8,32767.6,-1391.6,-4497.8
2009-01-01T19:05:00,60,ILR,4.68,8.5,19.14,96.48,179.48,111.64,32797.2,-5.5,-4497.8,32767.6,-1391.6,-4497.8
2009-01-01T19:06:00,60,ILR,4.68,8.5,19.16,96.48,179.49,111.87,32797.2,-5.6,-4497.8,32767.6,-1391.7,-4497.8
2009-01-01T19:07:00,60,ILR,4.68,8.5,19.17,96.48,179.49,112.1,32797.2,-5.5,-4497.9,32767.6,-1391.6,-4497.9
2009-01-01T19:08:00,60,ILR,4.68,8.5,19.19,96.48,179.49,112.33,32797.3,-5.5,-4497.9,32767.8,-1391.6,-4497.9
2009-01-01T19:09:00,60,ILR,4.68,8.5,19.2,96.48,179.49,112.56,32797.4,-5.5,-4498,32767.8,-1391.6,-4498
2009-01-01T19:10:00,60,ILR,4.68,8.5,19.22,96.48,179.49,112.79,32797.3,-5.6,-4498.1,32767.8,-1391.7,-4498.1
2009-01-01T19:11:00,60,ILR,4.68,8.5,19.23,96.48,179.49,113.02,32797.4,-5.7,-4498.1,32767.9,-1391.8,-4498.1
2009-01-01T19:12:00,60,ILR,4.68,8.5,19.25,96.48,179.49,113.25,32797.5,-5.9,-4498.1,32768,-1392,-4498.1
2009-01-01T19:13:00,60,ILR,4.68,8.5,19.27,96.48,179.49,113.48,32797.6,-6,-4498.2,32768.1,-1392.1,-4498.2
2009-01-01T19:14:00,60,ILR,4.68,8.5,19.28,96.48,179.5,113.71,32797.6,-5.9,-4498.3,32768.1,-1392.1,-4498.3
2009-01-01T19:15:00,60,ILR,4.68,8.5,19.3,96.48,179.5,113.94,32797.4,-5.9,-4498.2,32767.9,-1392,-4498.2
2009-01-01T19:16:00,60,ILR,4.68,8.5,19.31,96.48,179.5,114.17,32797.3,-6,-4498.2,32767.8,-1392.1,-4498.2
2009-01-01T19:17:00,60,ILR,4.68,8.5,19.33,96.48,179.5,114.4,32797.4,-6.1,-4498.2,32767.9,-1392.2,-4498.2
2009-01-01T19:18:00,60,ILR,4.68,8.5,19.35,96.48,179.5,114.63,32797.3,-6.2,-4498.3,32767.8,-1392.3,-4498.3
2009-01-01T19:19:00,60,ILR,4.68,8.5,19.36,96.48,179.5,114.86,32797.3,-6.3,-4498.4,32767.7,-1392.4,-4498.4
2009-01-01T19:20:00,60,ILR,4.68,8.5,19.38,96.48,179.5,115.09,32797.4,-6.3,-4498.4,32767.8,-1392.4,-4498.4
2009-01-01T19:21:00,60,ILR,4.68,8.5,19.39,96.48,179.5,115.32,32797.4,-6.2,-4498.4,32767.8,-1392.3,-4498.4
2009-01-01T19:22:00,60,ILR,4.68,8.5,19.41,96.48,179.5,115.55,32797.3,-6.2,-4498.4,32767.8,-1392.3,-4498.4
2009-01-01T19:23:00,60,ILR,4.68,8.5,19.43,96.48,179.51,115.78,32797.1,-6.2,-4498.4,32767.6,-1392.3,-4498.4
2009-01-01T19:24:00,60,ILR,4.68,8.5,19.44,96.48,179.51,116.01,32797.1,-6.1,-4498.4,32767.6,-1392.2,-4498.4
2009-01-01T19:25:00,60,ILR,4.68,8.5,19.46,96.48,179.51,116.24,32797.2,-6.1,-4498.4,32767.6,-1392.2,-4498.4
2009-01-01T19:26:00,60,ILR,4.68,8.5,19.47,96.48,179.51,116.47,32797.1,-6.1,-4498.4,32767.6,-1392.2,-4498.4
2009-01-01T19:27:00,60,ILR,4.68,8.5,19.49,96.48,179.51,116.7,32797.1,-6.1,-4498.4,32767.6,-1392.2,-4498.4
2009-01-01T19:28:00,60,ILR,4.68,8.5,19.51,96.48,179.51,116.93,32797.1,-6.1,-4498.5,32767.5,-1392.2,-4498.5
2009-01-01T19:29:00,60,ILR,4.68,8.5,19.52,96.48,179.51,117.16,32797.3,-6,-4498.5,32767.8,-1392.1,-4498.5
2009-01-01T19:30:00,60,ILR,4.68,8.5,19.54,96.48,179.51,117.39,32797.4,-6,-4498.6,32767.8,-1392.1,-4498.6
2009-01-01T19:31:00,60,ILR,4.68,8.5,19.55,96.48,179.51,117.62,32797.4,-6,-4498.6,32767.9,-1392.1,-4498.6
2009-01-01T19:32:00,60,ILR,4.68,8.5,19.57,96.48,179.51,117.85,32797.5,-6,-4498.5,32767.9,-1392.1,-4498.5
2009-01-01T19:33:00,60,ILR,4.68,8.5,19.59,96.48,179.52,118.08,32797.4,-6,-4498.6,32767.9,-1392.1,-4498.6
2009-01-01T19:34:00,60,ILR,4.68,8.5,19.6,96.48,179.52,118.31,32797.6,-6.2,-4498.6,32768.1,-1392.3,-4498.6
2009-01-01T19:35:00,60,ILR,4.68,8.5,19.62,96.48,179.52,118.54,32797.6,-6.2,-4498.6,32768,-1392.3,-4498.6
2009-01-01T19:36:00,60,ILR,4.68,8.5,19.63,96.48,179.52,118.77,32797.7,-6.2,-4498.6,32768.2,-1392.3,-4498.6
2009-01-01T19:37:00,60,ILR,4.68,8.5,19.65,96.48,179.52,119,32797.9,-6.3,-4498.7,32768.3,-1392.5,-4498.7
2009-01-01T19:38:00,60,ILR,4.68,8.5,19.67,96.48,179.52,119.23,32797.9,-6.4,-4498.7,32768.3,-1392.6,-4498.7
2009-01-01T19:39:00,60,ILR,4.68,8.5,19.68,96.48,179.52,119.46,32798.2,-6.5,-4498.7,32768.6,-1392.6,-4498.7
2009-01-01T19:40:00,60,ILR,4.68,8.5,19.7,96.48,179.52,119.69,32798.1,-6.5,-4498.6,32768.5,-1392.6,-4498.6
2009-01-01T19:41:00,60,ILR,4.68,8.5,19.71,96.48,179.52,119.92,32798.1,-6.4,-4498.6,32768.5,-1392.6,-4498.6
2009-01-01T19:42:00,60,ILR,4.68,8.5,19.73,96.48,179.52,120.15,32798,-6.6,-4498.7,32768.5,-1392.7,-4498.7
2009-01-01T19:43:00,60,ILR,4.68,8.5,19.75,96.48,179.53,120.38,32797.8,-6.5,-4498.8,32768.3,-1392.6,-4498.8
2009-01-01T19:44:00,60,ILR,4.68,8.5,19.76,96.48,179.53,120.61,32797.9,-6.5,-4498.9,32768.3,-1392.7,-4498.9
2009-01-01T19:45:00,60,ILR,4.68,8.5,19.78,96.48,179.53,120.84,32797.8,-6.7,-4499,32768.2,-1392.8,-4499
2009-01-01T19:46:00,60,ILR,4.68,8.5,19.79,96.48,179.53,121.07,32797.8,-6.7,-4499,32768.2,-1392.8,-4499
2009-01-01T19:47:00,60,ILR,4.68,8.5,19.81,96.48,179.53,121.3,32797.7,-6.8,-4499,32768.1,-1392.9,-4499
2009-01-01T19:48:00,60,ILR,4.68,8.5,19.83,96.48,179.53,121.53,32797.5,-6.8,-4499,32767.9,-1393,-4499
2009-01-01T19:49:00,60,ILR,4.68,8.5,19.84,96.48,179.53,121.76,32797.5,-6.7,-4499,32768,-1392.8,-4499
2009-01-01T19:50:00,60,ILR,4.68,8.5,19.86,96.48,179.53,121.99,32797.5,-6.7,-4499,32767.9,-1392.8,-4499
2009-01-01T19:51:00,60,ILR,4.68,8.5,19.87,96.48,179.53,122.22,32797.4,-6.8,-4499,32767.8,-1392.9,-4499
2009-01-01T19:52:00,60,ILR,4.68,8.5,19.89,96.48,179.53,122.45,32797.4,-6.7,-4499,32767.8,-1392.8,-4499
2009-01-01T19:53:00,60,ILR,4.68,8.5,19.91,96.48,179.54,122.68,32797.4,-6.6,-4499.1,32767.8,-1392.7,-4499.1
2009-01-01T19:54:00,60,ILR,4.68,8.5,19.92,96.48,179.54,122.91,32797.4,-6.7,-4499.1,32767.8,-1392.8,-4499.1
2009-01-01T19:55:00,60,ILR,4.68,8.5,19.94,96.48,179.54,123.14,32797.4,-6.6,-4499.1,32767.8,-1392.7,-4499.1
2009-01-01T19:56:00,60,ILR,4.68,8.5,19.95,96.48,179.54,123.37,32797.3,-6.6,-4499.1,32767.8,-1392.7,-4499.1
2009-01-01T19:57:00,60,ILR,4.68,8.5,19.97,96.48,179.54,123.59,32797.4,-6.7,-4499,32767.9,-1392.8,-4499
2009-01-01T19:58:00,60,ILR,4.68,8.5,19.99,96.48,179.54,123.82,32797.5,-6.6,-4499.1,32767.9,-1392.7,-4499.1
2009-01-01T19:59:00,60,ILR,4.68,8.5,20,96.48,179.54,124.05,32797.6,-6.6,-4499.1,32768,-1392.7,-4499.1
2009-01-01T20:00:00,60,ILR,4.68,8.5,20.02,96.48,179.54,124.28,32797.7,-6.8,-4499.1,32768.2,-1392.9,-4499.1
2009-01-01T20:01:00,60,ILR,4.68,8.5,20.03,96.48,179.54,124.51,32797.7,-6.8,-4499.1,32768.1,-1392.9,-4499.1
2009-01-01T20:02:00,60,ILR,4.68,8.5,20.05,96.48,179.54,124.74,32797.7,-6.8,-4499.1,32768.1,-1392.9,-4499.1
2009-01-01T20:03:00,60,ILR,4.68,8.5,20.07,96.48,179.54,124.97,32797.6,-6.8,-4499.1,32768,-1392.9,-4499.1
2009-01-01T20:04:00,60,ILR,4.68,8.5,20.08,96.48,179.55,125.2,32797.7,-6.7,-4499.1,32768.1,-1392.9,-4499.1
2009-01-01T20:05:00,60,ILR,4.68,8.5,20.1,96.48,179.55,125.43,32797.9,-6.9,-4499.2,32768.3,-1393,-4499.2
2009-01-01T20:06:00,60,ILR,4.68,8.5,20.11,96.48,179.55,125.66,32798.1,-6.8,-4499.2,32768.5,-1393,-4499.2
2009-01-01T20:07:00,60,ILR,4.68,8.5,20.13,96.48,179.55,125.89,32798.1,-6.8,-4499.2,32768.5,-1392.9,-4499.2
2009-01-01T20:08:00,60,ILR,4.68,8.5,20.15,96.48,179.55,126.11,32798,-6.8,-4499.1,32768.4,-1392.9,-4499.1
2009-01-01T20:09:00,60,ILR,4.68,8.5,20.16,96.48,179.55,126.34,32798.1,-6.8,-4499.2,32768.5,-1392.9,-4499.2
2009-01-01T20:10:00,60,ILR,4.68,8.5,20.18,96.48,179.55,126.57,32798.1,-7.1,-4499.2,32768.5,-1393.2,-4499.2
2009-01-01T20:11:00,60,ILR,4.68,8.5,20.2,96.48,179.55,126.8,32797.9,-7.3,-4499.4,32768.3,-1393.4,-4499.4
2009-01-01T20:12:00,60,ILR,4.68,8.5,20.21,96.48,179.55,127.03,32798,-7.4,-4499.3,32768.4,-1393.5,-4499.3
2009-01-01T20:13:00,60,ILR,4.68,8.5,20.23,96.48,179.55,127.26,32797.9,-7.4,-4499.3,32768.3,-1393.6,-4499.3
2009-01-01T20:14:00,60,ILR,4.68,8.5,20.24,96.48,179.55,127.49,32798.1,-7.5,-4499.3,32768.4,-1393.6,-4499.3
2009-01-01T20:15:00,60,ILR,4.68,8.5,20.26,96.48,179.56,127.71,32798.2,-7.6,-4499.2,32768.6,-1393.7,-4499.2
2009-01-01T20:16:00,60,ILR,4.68,8.5,20.28,96.48,179.56,127.94,32798.4,-7.8,-4499.2,32768.7,-1393.9,-4499.2
2009-01-01T20:17:00,60,ILR,4.68,8.5,20.29,96.48,179.56,128.17,32798.5,-8.1,-4499.2,32768.9,-1394.2,-4499.2
2009-01-01T20:18:00,60,ILR,4.68,8.5,20.31,96.48,179.56,128.4,32798.7,-8.1,-4499.1,32769,-1394.2,-4499.1
2009-01-01T20:19:00,60,ILR,4.68,8.5,20.32,96.48,179.56,128.63,32798.8,-8,-4499.1,32769.2,-1394.2,-4499.1
2009-01-01T20:20:00,60,ILR,4.68,8.5,20.34,96.48,179.56,128.86,32798.9,-8.1,-4499.2,32769.3,-1394.2,-4499.2
2009-01-01T20:21:00,60,ILR,4.68,8.5,20.36,96.48,179.56,129.08,32799.2,-8,-4499.2,32769.6,-1394.2,-4499.2
2009-01-01T20:22:00,60,ILR,4.68,8.5,20.37,96.48,179.56,129.31,32799.4,-8,-4499.1,32769.7,-1394.2,-4499.1
2009-01-01T20:23:00,60,ILR,4.68,8.5,20.39,96.48,179.56,129.54,32799.6,-8.1,-4499.1,32769.9,-1394.3,-4499.1
2009-01-01T20:24:00,60,ILR,4.68,8.5,20.4,96.48,179.56,129.77,32799.8,-8.1,-4499.1,32770.1,-1394.3,-4499.1
2009-01-01T20:25:00,60,ILR,4.68,8.5,20.42,96.48,179.56,129.99,32799.7,-8.3,-4499.1,32770.1,-1394.5,-4499.1
2009-01-01T20:26:00,60,ILR,4.68,8.5,20.44,96.48,179.56,130.22,32799.7,-8.3,-4499.1,32770,-1394.5,-4499.1
2009-01-01T20:27:00,60,ILR,4.68,8.5,20.45,96.48,179.57,130.45,32799.5,-8.4,-4499,32769.8,-1394.6,-4499
2009-01-01T20:28:00,60,ILR,4.68,8.5,20.47,96.48,179.57,130.68,32799.5,-8.5,-4499,32769.8,-1394.6,-4499
2009-01-01T20:29:00,60,ILR,4.68,8.5,20.48,96.48,179.57,130.91,32799.5,-8.4,-4499.2,32769.8,-1394.6,-4499.2
2009-01-01T20:30:00,60,ILR,4.68,8.5,20.5,96.48,179.57,131.13,32799.3,-8.4,-4499.3,32769.6,-1394.6,-4499.3
2009-01-01T20:31:00,60,ILR,4.68,8.5,20.52,96.48,179.57,131.36,32799.3,-8.4,-4499.1,32769.7,-1394.6,-4499.1
2009-01-01T20:32:00,60,ILR,4.68,8.5,20.53,96.48,179.57,131.59,32799.1,-8.4,-4499.1,32769.4,-1394.5,-4499.1
2009-01-01T20:33:00,60,ILR,4.68,8.5,20.55,96.48,179.57,131.81,32799,-8.4,-4499.1,32769.4,-1394.6,-4499.1
2009-01-01T20:34:00,60,ILR,4.68,8.5,20.56,96.48,179.57,132.04,32798.8,-8.4,-4499.2,32769.1,-1394.6,-4499.2
2009-01-01T20:35:00,60,ILR,4.68,8.5,20.58,96.48,179.57,132.27,32798.8,-8.4,-4499.1,32769.1,-1394.6,-4499.1
2009-01-01T20:36:00,60,ILR,4.68,8.5,20.6,96.48,179.57,132.5,32798.7,-8.4,-4499.1,32769,-1394.5,-4499.1
2009-01-01T20:37:00,60,ILR,4.68,8.5,20.61,96.48,179.57,132.72,32798.9,-8.2,-4499.1,32769.2,-1394.4,-4499.1
2009-01-01T20:38:00,60,ILR,4.68,8.5,20.63,96.48,179.57,132.95,32798.8,-8.2,-4499.1,32769.2,-1394.4,-4499.1
2009-01-01T20:39:00,60,ILR,4.68,8.5,20.64,96.48,179.58,133.18,32798.6,-8.1,-4499.1,32769,-1394.3,-4499.1
2009-01-01T20:40:00,60,ILR,4.68,8.5,20.66,96.48,179.58,133.4,32798.5,-8.1,-4499.1,32768.8,-1394.2,-4499.1
2009-01-01T20:41:00,60,ILR,4.68,8.5,20.68,96.48,179.58,133.63,32798.4,-7.8,-4499.2,32768.8,-1393.9,-4499.2
2009-01-01T20:42:00,60,ILR,4.68,8.5,20.69,96.48,179.58,133.85,32798.2,-7.8,-4499.3,32768.6,-1393.9,-4499.3
2009-01-01T20:43:00,60,ILR,4.68,8.5,20.71,96.48,179.58,134.08,32798,-8.1,-4499.4,32768.4,-1394.2,-4499.4
2009-01-01T20:44:00,60,ILR,4.68,8.5,20.73,96.48,179.58,134.31,32797.8,-8.3,-4499.5,32768.2,-1394.4,-4499.5
2009-01-01T20:45:00,60,ILR,4.68,8.5,20.74,96.48,179.58,134.53,32797.7,-8.3,-4499.6,32768,-1394.5,-4499.6
2009-01-01T20:46:00,60,ILR,4.68,8.5,20.76,96.48,179.58,134.76,32797.5,-8.4,-4499.5,32767.8,-1394.5,-4499.5
2009-01-01T20:47:00,60,ILR,4.68,8.5,20.77,96.48,179.58,134.98,32797.4,-8.3,-4499.6,32767.7,-1394.4,-4499.6
2009-01-01T20:48:00,60,ILR,4.68,8.5,20.79,96.48,179.58,135.21,32797.2,-8.2,-4499.7,32767.6,-1394.3,-4499.7
2009-01-01T20:49:00,60,ILR,4.68,8.5,20.81,96.48,179.58,135.44,32797.2,-8.3,-4499.6,32767.5,-1394.4,-4499.6
2009-01-01T20:50:00,60,ILR,4.68,8.5,20.82,96.48,179.58,135.66,32797.3,-8.1,-4499.6,32767.6,-1394.2,-4499.6
2009-01-01T20:51:00,60,ILR,4.68,8.5,20.84,96.48,179.58,135.89,32797.4,-8.2,-4499.6,32767.8,-1394.4,-4499.6
2009-01-01T20:52:00,60,ILR,4.68,8.5,20.85,96.48,179.59,136.11,32797.5,-8.2,-4499.7,32767.8,-1394.3,-4499.7
2009-01-01T20:53:00,60,ILR,4.68,8.5,20.87,96.48,179.59,136.34,32797.6,-8.3,-4499.7,32767.9,-1394.4,-4499.7
2009-01-01T20:54:00,60,ILR,4.68,8.5,20.89,96.48,179.59,136.56,32797.7,-8.4,-4499.6,32768,-1394.5,-4499.6
2009-01-01T20:55:00,60,ILR,4.68,8.5,20.9,96.48,179.59,136.79,32797.7,-8.4,-4499.6,32768.1,-1394.5,-4499.6
2009-01-01T20:56:00,60,ILR,4.68,8.5,20.92,96.48,179.59,137.01,32797.7,-8.3,-4499.7,32768,-1394.4,-4499.7
2009-01-01T20:57:00,60,ILR,4.68,8.5,20.93,96.48,179.59,137.24,32797.6,-8.1,-4499.8,32767.9,-1394.2,-4499.8
2009-01-01T20:58:00,60,ILR,4.68,8.5,20.95,96.48,179.59,137.46,32797.5,-8.2,-4499.7,32767.9,-1394.3,-4499.7
2009-01-01T20:59:00,60,ILR,4.68,8.5,20.97,96.48,179.59,137.68,32797.5,-8.1,-4499.8,32767.8,-1394.2,-4499.8
2009-01-01T21:00:00,60,ILR,4.68,8.5,20.98,96.48,179.59,137.91,32797.4,-8.2,-4499.8,32767.8,-1394.3,-4499.8
2009-01-01T21:01:00,60,ILR,4.68,8.5,21,96.48,179.59,138.13,32797.3,-8.2,-4499.8,32767.6,-1394.2,-4499.8
2009-01-01T21:02:00,60,ILR,4.68,8.5,21.02,96.48,179.59,138.36,32797.1,-8.2,-4499.8,32767.5,-1394.3,-4499.8
2009-01-01T21:03:00,60,ILR,4.68,8.5,21.03,96.48,179.59,138.58,32796.8,-8.3,-4499.9,32767.2,-1394.4,-4499.9
2009-01-01T21:04:00,60,ILR,4.68,8.5,21.05,96.48,179.59,138.8,32796.8,-8.4,-4499.8,32767.1,-1394.5,-4499.8
2009-01-01T21:05:00,60,ILR,4.68,8.5,21.06,96.48,179.6,139.03,32796.8,-8.3,-4499.9,32767.1,-1394.4,-4499.9
2009-01-01T21:06:00,60,ILR,4.68,8.5,21.08,96.48,179.6,139.25,32796.6,-8.3,-4499.9,32767,-1394.4,-4499.9
2009-01-01T21:07:00,60,ILR,4.68,8.5,21.1,96.48,179.6,139.47,32796.6,-8.3,-4499.9,32766.9,-1394.4,-4499.9
2009-01-01T21:08:00,60,ILR,4.68,8.5,21.11,96.48,179.6,139.7,32796.6,-8.5,-4499.9,32767,-1394.5,-4499.9
2009-01-01T21:09:00,60,ILR,4.68,8.5,21.13,96.48,179.6,139.92,32796.6,-8.4,-4499.8,32766.9,-1394.5,-4499.8
2009-01-01T21:10:00,60,ILR,4.68,8.5,21.15,96.48,179.6,140.14,32796.5,-8.2,-4499.8,32766.9,-1394.2,-4499.8
2009-01-01T21:11:00,60,ILR,4.68,8.5,21.16,96.48,179.6,140.36,32796.5,-8,-4499.9,32766.9,-1394.1,-4499.9
2009-01-01T21:12:00,60,ILR,4.68,8.5,21.18,96.48,179.6,140.59,32796.5,-7.9,-4500,32766.8,-1393.9,-4500
2009-01-01T21:13:00,60,ILR,4.68,8.5,21.19,96.48,179.6,140.81,32796.5,-7.7,-4500,32766.8,-1393.8,-4500
2009-01-01T21:14:00,60,ILR,4.68,8.5,21.21,96.48,179.6,141.03,32796.6,-7.6,-4500,32767,-1393.7,-4500
2009-01-01T21:15:00,60,ILR,4.68,8.5,21.23,96.48,179.6,141.25,32796.8,-7.7,-4500,32767.1,-1393.8,-4500
2009-01-01T21:16:00,60,ILR,4.68,8.5,21.24,96.48,179.6,141.47,32796.8,-7.6,-4499.9,32767.2,-1393.7,-4499.9
2009-01-01T21:17:00,60,ILR,4.68,8.5,21.26,96.48,179.6,141.69,32796.8,-7.8,-4499.9,32767.2,-1393.8,-4499.9
2009-01-01T21:18:00,60,ILR,4.68,8.5,21.27,96.48,179.6,141.92,32796.9,-7.8,-4499.9,32767.3,-1393.9,-4499.9
2009-01-01T21:19:00,60,ILR,4.68,8.5,21.29,96.48,179.61,142.14,32797.1,-7.9,-4499.9,32767.4,-1394,-4499.9
2009-01-01T21:20:00,60,ILR,4.68,8.5,21.31,96.48,179.61,142.36,32797.3,-7.9,-4499.9,32767.6,-1394,-4499.9
2009-01-01T21:21:00,60,ILR,4.68,8.5,21.32,96.48,179.61,142.58,32797.3,-7.7,-4499.9,32767.7,-1393.8,-4499.9
2009-01-01T21:22:00,60,ILR,4.68,8.5,21.34,96.48,179.61,142.8,32797.5,-7.6,-4499.8,32767.9,-1393.7,-4499.8
2009-01-01T21:23:00,60,ILR,4.68,8.5,21.36,96.48,179.61,143.02,32797.7,-7.6,-4499.8,32768,-1393.7,-4499.8
2009-01-01T21:24:00,60,ILR,4.68,8.5,21.37,96.48,179.61,143.24,32797.7,-7.6,-4499.8,32768.1,-1393.8,-4499.8
2009-01-01T21:25:00,60,ILR,4.68,8.5,21.39,96.48,179.61,143.46,32797.9,-7.5,-4499.9,32768.3,-1393.6,-4499.9
2009-01-01T21:26:00,60,ILR,4.68,8.5,21.4,96.48,179.61,143.68,32798,-7.5,-4499.9,32768.4,-1393.6,-4499.9
2009-01-01T21:27:00,60,ILR,4.68,8.5,21.42,96.48,179.61,143.9,32798.2,-7.3,-4499.8,32768.6,-1393.4,-4499.8
2009-01-01T21:28:00,60,ILR,4.68,8.5,21.44,96.48,179.61,144.11,32798.3,-7.2,-4499.8,32768.7,-1393.4,-4499.8
2009-01-01T21:29:00,60,ILR,4.68,8.5,21.45,96.48,179.61,144.33,32798.5,-7.3,-4499.8,32768.9,-1393.4,-4499.8
2009-01-01T21:30:00,60,ILR,4.68,8.5,21.47,96.48,179.61,144.55,32798.4,-7.4,-4499.8,32768.8,-1393.5,-4499.8
2009-01-01T21:31:00,60,ILR,4.68,8.5,21.49,96.48,179.61,144.77,32798.5,-7.6,-4499.9,32768.9,-1393.7,-4499.9
2009-01-01T21:32:00,60,ILR,4.68,8.5,21.5,96.48,179.61,144.99,32798.5,-7.7,-4499.9,32768.9,-1393.8,-4499.9
2009-01-01T21:33:00,60,ILR,4.68,8.5,21.52,96.48,179.61,145.21,32798.5,-7.6,-4499.9,32768.9,-1393.8,-4499.9
2009-01-01T21:34:00,60,ILR,4.68,8.5,21.53,96.48,179.62,145.42,32798.5,-7.5,-4499.9,32768.9,-1393.6,-4499.9
2009-01-01T21:35:00,60,ILR,4.68,8.5,21.55,96.48,179.62,145.64,32798.7,-7.4,-4499.9,32769.1,-1393.5,-4499.9
2009-01-01T21:36:00,60,ILR,4.68,8.5,21.57,96.48,179.62,145.86,32798.8,-7.4,-4499.9,32769.2,-1393.6,-4499.9
2009-01-01T21:37:00,60,ILR,4.68,8.5,21.58,96.48,179.62,146.07,32799,-7.5,-4499.9,32769.4,-1393.7,-4499.9
2009-01-01T21:38:00,60,ILR,4.68,8.5,21.6,96.48,179.62,146.29,32798.8,-7.6,-4499.9,32769.2,-1393.8,-4499.9
2009-01-01T21:39:00,60,ILR,4.68,8.5,21.62,96.48,179.62,146.51,32799,-7.8,-4500,32769.4,-1393.9,-4500
2009-01-01T21:40:00,60,ILR,4.68,8.5,21.63,96.48,179.62,146.72,32798.9,-7.6,-4500,32769.3,-1393.7,-4500
2009-01-01T21:41:00,60,ILR,4.68,8.5,21.65,96.48,179.62,146.94,32799,-7.3,-4499.9,32769.4,-1393.5,-4499.9
2009-01-01T21:42:00,60,ILR,4.68,8.5,21.67,96.48,179.62,147.15,32798.8,-7.3,-4500,32769.1,-1393.4,-4500
2009-01-01T21:43:00,60,ILR,4.68,8.5,21.68,96.48,179.62,147.37,32798.7,-7.1,-4500,32769.1,-1393.3,-4500
2009-01-01T21:44:00,60,ILR,4.68,8.5,21.7,96.48,179.62,147.58,32798.6,-7.1,-4500,32769,-1393.2,-4500
2009-01-01T21:45:00,60,ILR,4.68,8.5,21.71,96.48,179.62,147.79,32798.5,-7.1,-4500.1,32768.9,-1393.2,-4500.1
2009-01-01T21:46:00,60,ILR,4.68,8.5,21.73,96.48,179.62,148.01,32798.5,-7.1,-4500.1,32768.9,-1393.3,-4500.1
2009-01-01T21:47:00,60,ILR,4.68,8.5,21.75,96.48,179.62,148.22,32798.4,-7.2,-4500,32768.8,-1393.3,-4500
2009-01-01T21:48:00,60,ILR,4.68,8.5,21.76,96.48,179.62,148.43,32798.4,-7.1,-4500,32768.8,-1393.2,-4500
2009-01-01T21:49:00,60,ILR,4.68,8.5,21.78,96.48,179.62,148.65,32798.1,-7,-4500.1,32768.5,-1393.1,-4500.1
2009-01-01T21:50:00,60,ILR,4.68,8.5,21.8,96.48,179.63,148.86,32798.3,-7,-4500.1,32768.7,-1393.2,-4500.1
2009-01-01T21:51:00,60,ILR,4.68,8.5,21.81,96.48,179.63,149.07,32797.9,-6.9,-4500.1,32768.3,-1393,-4500.1
2009-01-01T21:52:00,60,ILR,4.68,8.5,21.83,96.48,179.63,149.28,32797.9,-6.9,-4500.2,32768.3,-1393,-4500.2
2009-01-01T21:53:00,60,ILR,4.68,8.5,21.85,96.48,179.63,149.49,32797.9,-6.9,-4500.2,32768.3,-1393,-4500.2
2009-01-01T21:54:00,60,ILR,4.68,8.5,21.86,96.48,179.63,149.7,32797.8,-6.8,-4500.2,32768.2,-1392.9,-4500.2
2009-01-01T21:55:00,60,ILR,4.68,8.5,21.88,96.48,179.63,149.91,32797.8,-6.6,-4500.2,32768.2,-1392.7,-4500.2
2009-01-01T21:56:00,60,ILR,4.68,8.5,21.89,96.48,179.63,150.12,32797.8,-6.5,-4500.2,32768.2,-1392.6,-4500.2
2009-01-01T21:57:00,60,ILR,4.68,8.5,21.91,96.48,179.63,150.33,32797.8,-6.3,-4500.2,32768.2,-1392.4,-4500.2
2009-01-01T21:58:00,60,ILR,4.68,8.5,21.93,96.48,179.63,150.54,32797.7,-6.2,-4500.2,32768.1,-1392.3,-4500.2
2009-01-01T21:59:00,60,ILR,4.68,8.5,21.94,96.48,179.63,150.75,32797.7,-6.2,-4500.2,32768.2,-1392.3,-4500.2
